ids,mols,y
266775,CCC(=O)CSC,1.0
266795,CC/C=C\CCCO,1.0
266757,CC1=CC=C(O)C=C1C,1.0
266816,COC1=CC(C2OCC(C)O2)=CC=C1O,1.0
266829,CCCCCC=CCO,1.0
266789,CC1=CC(=O)CC(C)(C)C1=O,1.0
266776,C1CSCS1,1.0
266826,C=C(C)[C@@H]1CC=C(C)C(=O)C1,1.0
266778,C/C=C(/C)C(=O)OCC(C)C,1.0
266823,CC(CCO)CCCC(C)(C)O,1.0
266833,CC/C=C\CCOC,1.0
266771,CCCCCOC(=O)/C=C\C1=CC=CC=C1,1.0
266768,CCC=CC=CC=O,1.0
266800,C=CCCCOC(C)=O,1.0
266814,CC1=CC2=C(C=C1)C=C(C)C=C2,1.0
266769,CCCCCCC1CC(OC(C)=O)CO1,1.0
266772,CC/C=C\CCOC(=O)C1=CC=CC=C1O,1.0
266853,CCCCCOC(C)=O,1.0
266803,C1=CC=C(/C=C\C2OCCO2)C=C1,1.0
266792,C=CC(C)(CCC=C(C)C)OC(=O)CCCCCCC,1.0
266793,C/C=C/C=C/C(=O)OC,1.0
266754,CC1=NC=C2COCC2=N1,1.0
266857,C=C(C)C1CC=C(CO)CC1,1.0
266762,CC(=O)C1=CC=CN1,1.0
266808,CCCCCCOC(=O)C(C)O,1.0
266765,CCCCC/C=C/CC(=O)OC,1.0
267047,CCC(=O)OC1CCCCC1,1.0
267075,CCCCCC1=CC=CC(=O)O1,1.0
267035,CCSC(C)=O,1.0
267045,CC1=CC=C(C=O)O1,1.0
267070,CC1=C(O)C(=O)OC1C,1.0
267057,CCCCCCC(=O)OCCC,1.0
267081,CCCC(=O)OCCC(C)C,1.0
267046,COC1=CC=C(COC=O)C=C1,1.0
