ids,mols,y
265785,O=C1CC2OCC=C3CN4CCC56C7=C(C=CC=C7)N1C5C2C3CC46,0
265779,CC(=O)NC(N)=S,0
265776,CN(C)C=S,0
265838,CC1=CCC23OC2(C)CCC2C(C)C(=O)OC2C13,0
265836,COC1=CC=CC2=C1C=C([N+](=O)[O-])C1=C(C(=O)O)C=C3OCOC3=C21,0
265773,S=C1NCCN1,0
265824,NC(=O)C1=CC=CC=C1,0
265850,CC(C)=CCC1C(=O)C(C(=O)CC(C)C)=C(O)C(O)(CC=C(C)C)C1=O,0
265807,CC(C)=CCC1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(C(=O)C(C)C)=C1O,0
265818,S=C(NC1=CC=CC=C1)NC1=CC=CC=C1,0
265834,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,0
265825,CN1C=NC([N+](=O)[O-])=C1SC1=C2NC=NC2=NC=N1,0
265790,C1=CN=C2C(=C1)C=CC1=CC=CN=C12,0
265767,CCCC1=CC(=O)NC(=S)N1,0
265783,N#CC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1=CC=CC=C1,0
265768,NC(=S)NC1=CC=CC=C1,0
265775,CCC1=NC=CN=C1,0
265820,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,0
265770,CNC(N)=S,0
265830,C=CC(O)C#CC#CC(O)C=CCCCCCCC,0
265803,N#CS,0
265828,COC1=CC=C(CC2=C3C=C(OC)C(OC)=CC3=CC=N2)C=C1OC,0
265771,CN1C=CNC1=S,0
265777,O=C1CCCCCN1,0
265796,C=C(C)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,0
265774,CCNC(N)=S,0
265806,COC1=C2C(=O)CC(C3=CC=C(O)C=C3)OC2=C(CC=C(C)C)C(O)=C1,0
265833,CC(=O)OC1CC2(C)C(CCC(O)C2(C)O)C(C=O)(CC(O)C2=COC=C2)C1C,0
265766,CC(=O)NC1=CC=C(O)C=C1,0
265819,OC(CCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,0
265787,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,0
265786,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0
265794,COC1=C(OC)C=C2C(=C1)N1C(=O)CC3OCC=C4CN5CCC26C5CC4C3C16,0
265763,C=C1CCC2C(C)(CO)C(O)CCC2(C)C1CC=C1C(=O)OCC1O,0
265799,CCC(C)C(=O)C1=C(O)C(O)(C(=O)CC=C(C)C)C(CC=C(C)C)C1=O,0
265837,C=C1C(=O)OC2C1CCC1(C)OC13CC=C(C)C23,0
265812,O=C(NC(CO)C(O)C1=CC=C([N+](=O)[O-])C=C1)C(Cl)Cl,0
265811,COC(=O)C1C(O)CCC2CN3CCC4=C(NC5=CC=CC=C54)C3CC21,0
265810,C=CC1C(OC2OC(CO)C(O)C(O)C2OC(=O)C2=C(O)C=C(O)C=C2C2=CC=CC(O)=C2)OC=C2C(=O)OCCC21,0
265804,COC1=CC=C2CC3C4CCCCC4(CCN3C)C2=C1,0
265801,CC(C)=CCC(=O)C1(O)C(O)=C(C(=O)C(C)C)C(=O)C1CC=C(C)C,0
265827,C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21,0
265340,CCC(C)C(=O)OC1CC(C)CCC1C(C)C,0
265913,C=C1C(=O)O[C@@H]2[C@H]3C(CO)=CC(=O)C3=C(C)C[C@H](OC(=O)CC3=CC=C(O)C=C3)[C@@H]12,0
